sku;image_url
611820000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/118201021171-1a9f5a247bbe670fb716902225951149-1024-1024.jpg
998198000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/luminodek-dia-311-3d037e747e006f628c16899483487795-1024-1024.jpg
998198000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/luminodek-dia-321-70678f56859ee19a1016899483488881-1024-1024.jpg
998198000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/luminodek-fondo-blanco-181-d61e0be5ea105547c416899483486079-1024-1024.jpg
998198000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/luminodek-noche-251-cce633993ed3744def16899483488617-1024-1024.jpg
6000010000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/dinosdivert_tapa_150dpi-11-6e1b3599003d36c13516813929923019-1024-1024.jpg
6978180000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2022-02-26-07-22-401-3e21ea2b4e3567a8ba16813927191174-1024-1024.jpg
6978180000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2022-02-26-07-21-061-4849402d9ba35ba43616813927156952-1024-1024.jpg
6978180000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2022-02-26-07-21-291-d66466b74340b1a1f916813927159061-1024-1024.jpg
6978180000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2022-02-26-07-21-531-2a5f63815e8d691f3f16813927179799-1024-1024.jpg
6978180000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2022-02-26-07-20-461-5d65faabcde410663e16813927135838-1024-1024.jpg
6978180000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2022-02-26-07-22-211-1b9c56e63a1b3bb48316813927172514-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/img-14671-57e22f9446feba646016813927346425-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/img-14691-50976c645463e33d5116813927333647-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/12351554-744e-419c-a0d4-09e647e532781-f2d29654447c9cf4ae16813921864143-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/2739d7f2-db1b-4b0c-8be2-3fc638a3ac881-89706606aa4b41c25616813921810713-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/5e396edf-f1bf-4c1b-beb7-b5f0aa2b019a1-0704847a43b448a9c216813921696264-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/b09f6551-5b0f-461c-94b2-a48a8f9f8d621-35e26dcc7a865968f616813921815703-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/img_82641-9f400f776eb070072916813932836533-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/img_82651-a0516730934deb8c4c16813932836601-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/img_82661-a5b65ac088b1562a1216813932861913-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/img_82671-b8086384945b5a6d8216813932836499-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2021-10-27-09-23-05_11-af5182fa12a7651ed416813921726205-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2021-10-27-09-23-05_21-46ceba4b0e71b221d816813921703176-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2021-10-27-09-23-051-1b947c4603686ce74b16813929098378-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2022-05-05-12-58-21_11-add28ddf7bb9b84d4c16813921808112-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2022-05-05-12-58-211-5707eac27e213eb0de16813921809889-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2023-01-26-13-40-341-c0b9cd28e11019830a16813923653479-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2023-01-26-13-40-531-1116ab78265964d52f16813921874795-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2023-01-26-13-41-091-bc99f886a2336713f616813921870891-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2023-01-26-13-41-251-e5e2ab6a723a80c0ac16813921863180-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2023-01-26-13-41-431-6df23dab212e047d3c16813921864969-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2023-01-26-13-42-011-955889ee27092dea2d16813923643631-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2023-01-26-13-42-201-c1e8109e517659c27516813923675869-1024-1024.jpg
6978990000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/photo-2023-01-26-13-42-381-5a0093542c3ff5512116813923676131-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/0e74dd1d-88a2-45cd-af64-b0c23caeed381-d47294db6a32264fa416644597183041-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/1e1b2824-fd36-4a73-9530-82eef140257e1-d5b0f33c12f1bb6d0b16644596968539-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/264c9ece-bea3-40bf-8f70-d4a29c3aa73b1-f386a4708f88c7ef6616644596917083-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/54137eea-6ecf-4309-a36f-748143093b7c1-f2eedf3054c429a54716644593706137-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/66d465c4-a5e8-45f7-b69e-b5d1afef276c1-2d9dc410a9e9d2f13616644596968705-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/682a5bbc-dd3a-4cac-b6f4-f6e69bb8c4211-805ca4f043f42f1cf616644597754416-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/6a0ab696-4bc0-40cb-8601-88df75c253e31-c27f3797b77a69197016644597782602-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/8d927e22-91b8-4520-a6b5-40dc60ff0c1f1-0a4629be67cc4b79b716644596922975-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/904a6407-0928-44c7-bb35-4bff3420f2591-c25f462e6fb2b2aeec16644593784449-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/abedeced_tapa_150dpi1-7686e134cd6808b1dc16644594631047-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/ddee9502-dbd7-4270-b170-4834429be68d1-687a3a3d8f32b74e1716644596787814-1024-1024.jpg
6980000000000;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/dinos_tapa_150dpi1-898bdd1b287509b52816644596804315-1024-1024.jpg
