sku;image_url
814003;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/whatsapp-image-2023-06-01-at-09-26-051-55cb3872362d7722af16862465134763-1024-1024.jpeg
814023;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/8140231-ad6f55a7ad68ea138e16286164740793-1024-1024.jpg
814050;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/whatsapp-image-2023-06-01-at-09-26-251-d29e247e5f4d476e6f16862465020161-1024-1024.jpeg
814051;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/whatsapp-image-2023-06-01-at-09-26-261-f0507a2a040ea8e49516862465154941-1024-1024.jpeg
814167;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141671-dce88a44a243bc86ce16594695359746-1024-1024.jpg
814167;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14167i11-b6d22b8f858060fb8d16594695368395-1024-1024.jpg
814167;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14167i21-817b2a0b19a8e7423c16594695379075-1024-1024.jpg
814167;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14167i31-ac1cf59ceffa4c0f2916594695380760-1024-1024.jpg
814167;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14167i41-94f398bdd6786cdb5f16594695384115-1024-1024.jpg
814167;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14167i51-b741d296cc41676a0016594695384542-1024-1024.jpg
814167;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14167i61-87cf54d7cfdc6b56d216594695384632-1024-1024.jpg
814168;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141681-a8dd51397b2f134fe316594695512009-1024-1024.jpg
814168;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14168i11-4bdca8dab9baccbcb216594695513007-1024-1024.jpg
814168;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14168i21-f1ea971cac8593a35916594695511710-1024-1024.jpg
814168;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14168i31-c17ffe516f18f5ccb916594695512037-1024-1024.jpg
814168;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14168i41-b8270e14c010a74ac416594695512008-1024-1024.jpg
814168;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14168i51-5365464a9fcd83b01616594695512186-1024-1024.jpg
814168;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14168i61-754d5f51667408f60216594695512262-1024-1024.jpg
814172;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141721-b02132c1104c53d25716594695638683-1024-1024.jpg
814172;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14172i11-b6b7f124d848277f9916594695639827-1024-1024.jpg
814172;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14172i21-bc65abc93d4eaa860016594695639272-1024-1024.jpg
814172;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14172i31-efa10b0d3de76fbd8116594695641237-1024-1024.jpg
814172;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14172i41-fcff1953125b47509616594695639565-1024-1024.jpg
814172;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14172i51-06aca195ee7a4af4a516594695639622-1024-1024.jpg
814172;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14172i61-f1921214e002f0f4ac16594695639580-1024-1024.jpg
814174;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141741-9ab687fc87e5cc251716672233829012-1024-1024.jpg
814174;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14174i11-aaba881bb2fd1388b016672233830561-1024-1024.jpg
814174;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14174i21-be98129cafafe8f53916672233829224-1024-1024.jpg
814174;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14174i31-20f1ef3f5e07a6130316672233830356-1024-1024.jpg
814174;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14174i41-1c4ce7558a85b288a116672233830005-1024-1024.jpg
814174;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14174i51-966f23ca9f500e983e16672233830518-1024-1024.jpg
814174;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14174i61-192968152b65e6b2d516672233829687-1024-1024.jpg
814176;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141761-66fd48a32a4584b34e16672233917124-1024-1024.jpg
814176;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14176i11-4e9303f99ed77c07fc16672233916829-1024-1024.jpg
814176;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14176i21-3d3a4f7037593b5b7c16672233917046-1024-1024.jpg
814176;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14176i31-680c3f1aedf5a36be616672233919795-1024-1024.jpg
814176;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14176i41-639540eec87ed8120c16672233919506-1024-1024.jpg
814176;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14176i51-c87847bbe36a1913c716672233918112-1024-1024.jpg
814176;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14176i61-84515bfcd1e3046a1516672233918363-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141821-3c939db1eafcedf1c716594696399169-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i101-beb31a8a9d98b9543116594696410261-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i111-5f7950c2e51088479d16594696410437-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i12-4f61d1f4f75a0e967516594696399163-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i21-5610de75c0649b077e16594696399898-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i31-bd1ea2e9314cac3dca16594696401395-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i41-9aaa693f465fe9919d16594696404022-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i51-f59dc14d0513f221ca16594696403463-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i61-52c3a7ca3c204b8d5a16594696406951-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i71-f5570b4cc86fccd29816594696406131-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i81-3e6e14a4aa2b78b42d16594696409902-1024-1024.jpg
814182;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14182i91-a990795852a418566016594696409714-1024-1024.jpg
814183;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141831-e0385b233cf6a0a08a16594696530141-1024-1024.jpg
814183;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14183i11-fe30d23758e1d4964f16594696533615-1024-1024.jpg
814183;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14183i21-4d53b016c1d8e536d816594696533409-1024-1024.jpg
814183;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14183i31-4d60d5d73fd50d5bcc16594696533430-1024-1024.jpg
814183;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14183i41-ab16b1e046efff7aa616594696534347-1024-1024.jpg
814183;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14183i51-56cf52da8da659658c16594696534612-1024-1024.jpg
814183;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14183i61-7f0f74cc2b5d1d086716594696534682-1024-1024.jpg
814184;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141841-449179d3d9a65f4c3716594696676842-1024-1024.jpg
814184;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14184i11-bfbd30687de4db176816594696678134-1024-1024.jpg
814184;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14184i21-45f4a76e608113ca3d16594696677741-1024-1024.jpg
814184;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14184i31-aae1edb602dd66e73b16594696676997-1024-1024.jpg
814184;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14184i41-0d72915567176faf5116594696678247-1024-1024.jpg
814184;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14184i51-ca307a98bf14eefec916594696677785-1024-1024.jpg
814184;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14184i61-e99d3222189ccfa02016594696678135-1024-1024.jpg
814186;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/141861-3afa9cf7a292a4c86916612781125536-1024-1024.jpg
814186;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14186-1a-of-21-f7a9316af9e69e62b316612781129082-1024-1024.jpg
814186;https://d26lpennugtm8s.cloudfront.net/stores/001/182/684/products/14186-1b-of-21-f23f452bb1516006b416612781129530-1024-1024.jpg
